2,3,1.3,0.2
3,6,-1.9,0.1
6,5,0.6,0.2
5,2,-0.63,0.03
2,6,-0.8,0.3
3,5,-0.90,0.06
3,4,1.37,0.06
4,6,-1.4,0.4
6,7,1.1,0.3
3,7,-0.6,0.3
4,7,-1.2,0.3
