2,3,1.0,0.3
3,6,-1.14,0.09
6,5,-0.10,0.07
5,2,-0.57,0.07
2,6,0.0,0.8
3,5,-0.89,0.05
3,4,1.1,0.1
4,6,-2.1,0.4
6,7,0.6,0.7
3,7,-0.7,0.5
4,7,-1.31,0.06
