45,44,0.9,0.4
44,16,-0.8,0.7
16,15,-0.6,0.2
16,45,1.7,0.4
15,38,-0.6,0.1
38,39,0.2,0.2
39,35,-0.9,0.1
35,36,-0.5,0.2
36,38,1.45,0.09
